PLST|NE|155|00|00|000|00|0003489|1550000US3100205023|3100205023|2|4|31|01779792|023|H1|00835833|||||||||||||00205|C1|02397906||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||240736|0|Butler|Butler County (part)|A||65|36|+41.3345722|-096.9495338|06|P|
PLST|NE|155|00|00|000|00|0003490|1550000US3100240067|3100240067|2|4|31|01779792|067|H1|00835855|||||||||||||00240|C1|02397908||||||||||||||||||13100|2|339|99999|||||N|N||||||||||||||||||||||||||1540031|0|Gage|Gage County (part)|A||604|235|+40.4572659|-096.5116511|06|P|
PLST|NE|155|00|00|000|00|0003491|1550000US3100380109|3100380109|2|4|31|01779792|109|H1|00835876|||||||||||||00380|U1|02806910||||||||||||||||||30700|1|339|99999|||||N|N||||||||||||||||||||||||||488027|0|Lancaster|Lancaster County (part)|A||30|13|+41.0183993|-096.8143652|06|P|
PLST|NE|155|00|00|000|00|0003492|1550000US3100415017|3100415017|2|4|31|01779792|017|H1|00835830|||||||||||||00415|C5|02393893||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||2600318|0|Brown|Brown County (part)|A||1616|891|+42.5475038|-099.8589132|06|P|
PLST|NE|155|00|00|000|00|0003493|1550000US3100555011|3100555011|2|4|31|01779792|011|H1|00835828|||||||||||||00555|C1|02393908||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||2684228|0|Boone|Boone County (part)|A||1699|818|+41.6883371|-098.0020574|06|P|
PLST|NE|155|00|00|000|00|0003494|1550000US3100625079|3100625079|2|4|31|01779792|079|H1|00835861|||||||||||||00625|C1|02397925||||||||||||||||||24260|1|999|99999|||||N|N||||||||||||||||||||||||||1464062|0|Hall|Hall County (part)|A||647|257|+40.8701180|-098.4681286|06|P|
PLST|NE|155|00|00|000|00|0003495|1550000US3100730169|3100730169|2|4|31|01779792|169|H1|00835906|||||||||||||00730|C1|02397928||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1047532|0|Thayer|Thayer County (part)|A||148|91|+40.2466943|-097.3903088|06|P|
PLST|NE|155|00|00|000|00|0003496|1550000US3100870051|3100870051|2|4|31|01779792|051|H1|00835847|||||||||||||00870|C1|02397934||||||||||||||||||43580|1|999|99999|||||N|N||||||||||||||||||||||||||963930|0|Dixon|Dixon County (part)|A||355|179|+42.4145056|-096.8442632|06|P|
PLST|NE|155|00|00|000|00|0003497|1550000US3100905013|3100905013|2|4|31|01779792|013|H1|00835991|||||||||||||00905|C1|02393923||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||12906980|31691|Box Butte|Box Butte County (part)|A||8151|3967|+42.1016488|-102.8715794|06|P|
PLST|NE|155|00|00|000|00|0003498|1550000US3100975083|3100975083|2|4|31|01779792|083|H1|00835863|||||||||||||00975|C5|00837849||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||2978754|0|Harlan|Harlan County (part)|A||1043|503|+40.1007992|-099.3626047|06|P|
PLST|NE|155|00|00|000|00|0003499|1550000US3101150025|3101150025|2|4|31|01779792|025|H1|00835834|||||||||||||01150|C1|02397951||||||||||||||||||36540|1|420|99999|||||N|N||||||||||||||||||||||||||259100|0|Cass|Cass County (part)|A||115|56|+40.8714146|-096.3858874|06|P|
PLST|NE|155|00|00|000|00|0003500|1550000US3101220053|3101220053|2|4|31|01779792|053|H1|00835848|||||||||||||01220|U1|02630666||||||||||||||||||23340|2|420|99999|||||N|N||||||||||||||||||||||||||846166|5504|Dodge|Dodge County (part)|A||14|10|+41.4522672|-096.6263717|06|P|
PLST|NE|155|00|00|000|00|0003501|1550000US3101290019|3101290019|2|4|31|01779792|019|H1|00835831|||||||||||||01290|C1|02397957||||||||||||||||||28260|2|999|99999|||||N|N||||||||||||||||||||||||||565573|0|Buffalo|Buffalo County (part)|A||201|99|+40.8378111|-099.2695330|06|P|
PLST|NE|155|00|00|000|00|0003502|1550000US3101465015|3101465015|2|4|31|01779792|015|H1|00835829|||||||||||||01465|C1|02397965||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1451109|0|Boyd|Boyd County (part)|A||10|6|+42.9410314|-098.8321037|06|P|
PLST|NE|155|00|00|000|00|0003503|1550000US3101500041|3101500041|2|4|31|01779792|041|H1|00835842|||||||||||||01500|C1|02397966||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||688185|0|Custer|Custer County (part)|A||108|70|+41.6191225|-099.8641999|06|P|
PLST|NE|155|00|00|000|00|0003504|1550000US3101535041|3101535041|2|4|31|01779792|041|H1|00835842|||||||||||||01535|C1|02397967||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1859462|0|Custer|Custer County (part)|A||459|247|+41.2887463|-099.3810695|06|P|
PLST|NE|155|00|00|000|00|0003505|1550000US3101780065|3101780065|2|4|31|01779792|065|H1|00835854|||||||||||||01780|C1|02393970||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||2516086|0|Furnas|Furnas County (part)|A||1002|510|+40.3049970|-099.8984131|06|P|
PLST|NE|155|00|00|000|00|0003506|1550000US3101850175|3101850175|2|4|31|01779792|175|H1|00835909|||||||||||||01850|C1|02397977||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1479286|0|Valley|Valley County (part)|A||283|154|+41.4238324|-099.1247213|06|P|
PLST|NE|155|00|00|000|00|0003507|1550000US3101920121|3101920121|2|4|31|01779792|121|H1|00835882|||||||||||||01920|U1|02583872||||||||||||||||||24260|1|999|99999|||||N|N||||||||||||||||||||||||||2595996|0|Merrick|Merrick County (part)|A||68|30|+41.1658244|-098.1367179|06|P|
PLST|NE|155|00|00|000|00|0003508|1550000US3101990177|3101990177|2|4|31|01779792|177|H1|00835910|||||||||||||01990|C1|02397985||||||||||||||||||36540|1|420|99999|||||N|N||||||||||||||||||||||||||1549732|0|Washington|Washington County (part)|A||1300|521|+41.4543580|-096.3554684|06|P|
PLST|NE|155|00|00|000|00|0003509|1550000US3102095041|3102095041|2|4|31|01779792|041|H1|00835842|||||||||||||02095|C1|02397989||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1734538|0|Custer|Custer County (part)|A||592|336|+41.4240083|-100.1941603|06|P|
PLST|NE|155|00|00|000|00|0003510|1550000US3102200005|3102200005|2|4|31|01779792|005|H1|00835825|||||||||||||02200|C1|02397994||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||803540|0|Arthur|Arthur County (part)|A||128|76|+41.5718657|-101.6922634|06|P|
PLST|NE|155|00|00|000|00|0003511|1550000US3102305155|3102305155|2|4|31|01779792|155|H1|00835899|||||||||||||02305|C1|02394000||||||||||||||||||36540|1|420|99999|||||N|N||||||||||||||||||||||||||3680079|67712|Saunders|Saunders County (part)|A||3086|1378|+41.0408394|-096.3725402|06|P|
PLST|NE|155|00|00|000|00|0003512|1550000US3102375163|3102375163|2|4|31|01779792|163|H1|00835903|||||||||||||02375|C1|02398000||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1533165|0|Sherman|Sherman County (part)|A||198|112|+41.2475154|-098.7950683|06|P|
PLST|NE|155|00|00|000|00|0003513|1550000US3102480027|3102480027|2|4|31|01779792|027|H1|00835835|||||||||||||02480|U1|02583873||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||4401509|0|Cedar|Cedar County (part)|A||134|62|+42.8447985|-097.4396560|06|P|
PLST|NE|155|00|00|000|00|0003514|1550000US3102550089|3102550089|2|4|31|01779792|089|H1|00835866|||||||||||||02550|C1|02394013||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||4237368|0|Holt|Holt County (part)|A||1306|626|+42.5321207|-098.9769608|06|P|
PLST|NE|155|00|00|000|00|0003515|1550000US3102620137|3102620137|2|4|31|01779792|137|H1|00835890|||||||||||||02620|C1|02398005||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||598862|0|Phelps|Phelps County (part)|A||106|53|+40.3683658|-099.4729235|06|P|
PLST|NE|155|00|00|000|00|0003516|1550000US3102655127|3102655127|2|4|31|01779792|127|H1|00835885|||||||||||||02655|C5|02394026||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||5660738|0|Nemaha|Nemaha County (part)|A||3470|1669|+40.3883625|-095.8421988|06|P|
PLST|NE|155|00|00|000|00|0003517|1550000US3102690081|3102690081|2|4|31|01779792|081|H1|00835862|||||||||||||02690|C1|02394036||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||8391461|20355|Hamilton|Hamilton County (part)|A||4678|2001|+40.8657047|-098.0047357|06|P|
PLST|NE|155|00|00|000|00|0003518|1550000US3102795025|3102795025|2|4|31|01779792|025|H1|00835834|||||||||||||02795|C1|02398012||||||||||||||||||36540|1|420|99999|||||N|N||||||||||||||||||||||||||338771|0|Cass|Cass County (part)|A||178|93|+40.7963130|-096.1181853|06|P|
PLST|NE|155|00|00|000|00|0003519|1550000US3102830099|3102830099|2|4|31|01779792|099|H1|00835871|||||||||||||02830|C1|02398014||||||||||||||||||28260|2|999|99999|||||N|N||||||||||||||||||||||||||1202122|0|Kearney|Kearney County (part)|A||732|314|+40.4798559|-099.1283691|06|P|
PLST|NE|155|00|00|000|00|0003520|1550000US3102865001|3102865001|2|4|31|01779792|001|H1|00835823|||||||||||||02865|C1|02398015||||||||||||||||||25580|2|999|99999|||||N|N||||||||||||||||||||||||||627506|0|Adams|Adams County (part)|A||83|38|+40.4368474|-098.4404314|06|P|
PLST|NE|155|00|00|000|00|0003521|1550000US3103005039|3103005039|2|4|31|01779792|039|H1|00835841|||||||||||||03005|C1|02398027||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||948354|0|Cuming|Cuming County (part)|A||496|215|+42.0122694|-096.5735343|06|P|
PLST|NE|155|00|00|000|00|0003522|1550000US3103040147|3103040147|2|4|31|01779792|147|H1|00835895|||||||||||||03040|C1|02398030||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||234688|0|Richardson|Richardson County (part)|A||21|13|+40.2177971|-095.5785185|06|P|
PLST|NE|155|00|00|000|00|0003523|1550000US3103075067|3103075067|2|4|31|01779792|067|H1|00835855|||||||||||||03075|C1|02398033||||||||||||||||||13100|2|339|99999|||||N|N||||||||||||||||||||||||||632927|3572|Gage|Gage County (part)|A||90|51|+40.0486965|-096.5735980|06|P|
PLST|NE|155|00|00|000|00|0003524|1550000US3103145183|3103145183|2|4|31|01779792|183|H1|00835913|||||||||||||03145|C1|02398042||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||367976|0|Wheeler|Wheeler County (part)|A||109|63|+41.8839326|-098.5525647|06|P|
PLST|NE|155|00|00|000|00|0003525|1550000US3103180145|3103180145|2|4|31|01779792|145|H1|00835894|||||||||||||03180|C1|02398043||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||2428431|0|Red Willow|Red Willow County (part)|A||270|143|+40.2525336|-100.3067246|06|P|
PLST|NE|155|00|00|000|00|0003526|1550000US3103215149|3103215149|2|4|31|01779792|149|H1|00835896|||||||||||||03215|C1|02394076||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1149327|0|Rock|Rock County (part)|A||538|383|+42.5837854|-099.5371551|06|P|
PLST|NE|155|00|00|000|00|0003527|1550000US3103250119|3103250119|2|4|31|01779792|119|H1|00835880|||||||||||||03250|C1|02394082||||||||||||||||||35740|2|999|99999|||||N|N||||||||||||||||||||||||||1827369|0|Madison|Madison County (part)|A||1194|449|+41.9990128|-097.5975505|06|P|
PLST|NE|155|00|00|000|00|0003528|1550000US3103285123|3103285123|2|4|31|01779792|123|H1|00835883|||||||||||||03285|C1|02394089||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1800706|0|Morrill|Morrill County (part)|A||1140|533|+41.7590122|-103.3236870|06|P|
PLST|NE|155|00|00|000|00|0003529|1550000US3103355107|3103355107|2|4|31|01779792|107|H1|00835875|||||||||||||03355|C1|02398054||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1265027|0|Knox|Knox County (part)|A||26|13|+42.5122551|-097.9088890|06|P|
PLST|NE|155|00|00|000|00|0003530|1550000US3103377153|3103377153|2|4|31|01779792|153|H1|00835898|||||||||||||03377|U1|02806917||||||||||||||||||36540|1|420|99999|||||N|N||||||||||||||||||||||||||704381|414732|Sarpy|Sarpy County (part)|A||55|24|+41.0709781|-096.3234546|06|P|
PLST|NE|155|00|00|000|00|0003531|1550000US3103390067|3103390067|2|4|31|01779792|067|H1|00835855|||||||||||||03390|C5|00837869||||||||||||||||||13100|2|339|99999|||||Y|N||||||||||||||||||||||||||24546167|218792|Gage|Gage County (part)|A||12261|6044|+40.2697857|-096.7432730|06|P|
PLST|NE|155|00|00|000|00|0003532|1550000US3103495065|3103495065|2|4|31|01779792|065|H1|00835854|||||||||||||03495|C5|02394100||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||2562298|0|Furnas|Furnas County (part)|A||537|314|+40.1366884|-099.8291070|06|P|
PLST|NE|155|00|00|000|00|0003533|1550000US3103530159|3103530159|2|4|31|01779792|159|H1|00835901|||||||||||||03530|C1|02398060||||||||||||||||||30700|1|339|99999|||||N|N||||||||||||||||||||||||||1697195|15600|Seward|Seward County (part)|A||375|169|+40.7789302|-097.2821329|06|P|
PLST|NE|155|00|00|000|00|0003534|1550000US3103600159|3103600159|2|4|31|01779792|159|H1|00835901|||||||||||||03600|C1|02398065||||||||||||||||||30700|1|339|99999|||||N|N||||||||||||||||||||||||||646776|0|Seward|Seward County (part)|A||171|88|+41.0059460|-097.0579807|06|P|
PLST|NE|155|00|00|000|00|0003535|1550000US3103635039|3103635039|2|4|31|01779792|039|H1|00835841|||||||||||||03635|C1|02398068||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1085916|0|Cuming|Cuming County (part)|A||611|286|+41.9304914|-096.8094063|06|P|
PLST|NE|155|00|00|000|00|0003536|1550000US3103775027|3103775027|2|4|31|01779792|027|H1|00835835|||||||||||||03775|C1|02398069||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||385414|0|Cedar|Cedar County (part)|A||113|65|+42.4115409|-097.2079086|06|P|
PLST|NE|155|00|00|000|00|0003537|1550000US3103810125|3103810125|2|4|31|01779792|125|H1|00835884|||||||||||||03810|C1|02398071||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||496627|0|Nance|Nance County (part)|A||103|60|+41.4709739|-098.0676635|06|P|
PLST|NE|155|00|00|000|00|0003538|1550000US3103950153|3103950153|2|4|31|01779792|153|H1|00835898|||||||||||||03950|C1|02394120||||||||||||||||||36540|1|420|99999|||||N|N||||||||||||||||||||||||||54725227|590079|Sarpy|Sarpy County (part)|A||64176|25888|+41.1446044|-095.9364090|06|P|
PLST|NE|155|00|00|000|00|0003539|1550000US3104020023|3104020023|2|4|31|01779792|023|H1|00835833|||||||||||||04020|C1|02398085||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||606925|0|Butler|Butler County (part)|A||407|187|+41.3421212|-097.2393398|06|P|
PLST|NE|155|00|00|000|00|0003540|1550000US3104055101|3104055101|2|4|31|01779792|101|H1|00835872|||||||||||||04055|U1|02583874||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||11868015|0|Keith|Keith County (part)|A||199|497|+41.3000498|-101.9412842|06|P|
PLST|NE|155|00|00|000|00|0003541|1550000US3104160169|3104160169|2|4|31|01779792|169|H1|00835906|||||||||||||04160|C1|02398091||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1241365|0|Thayer|Thayer County (part)|A||51|28|+40.2534608|-097.5572994|06|P|
PLST|NE|155|00|00|000|00|0003542|1550000US3104195185|3104195185|2|4|31|01779792|185|H1|00835914|||||||||||||04195|C1|02398093||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||474671|0|York|York County (part)|A||203|94|+41.0062718|-097.6065637|06|P|
PLST|NE|155|00|00|000|00|0003543|1550000US3104230057|3104230057|2|4|31|01779792|057|H1|00835850|||||||||||||04230|C1|02394133||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||3106126|0|Dundy|Dundy County (part)|A||821|514|+40.0506676|-101.5336153|06|P|
PLST|NE|155|00|00|000|00|0003544|1550000US3104300109|3104300109|2|4|31|01779792|109|H1|00835876|||||||||||||04300|C1|02398094||||||||||||||||||30700|1|339|99999|||||N|N||||||||||||||||||||||||||1349273|0|Lancaster|Lancaster County (part)|A||1082|395|+40.6812471|-096.5060790|06|P|
PLST|NE|155|00|00|000|00|0003545|1550000US3104405055|3104405055|2|4|31|01779792|055|H1|00835849|||||||||||||04405|C1|02394137||||||||||||||||||36540|1|420|99999|||||N|N||||||||||||||||||||||||||2311662|33090|Douglas|Douglas County (part)|A||2026|794|+41.3686522|-096.1604597|06|P|
PLST|NE|155|00|00|000|00|0003546|1550000US3104545013|3104545013|2|4|31|01779792|013|H1|00835991|||||||||||||04545|U1|02583875||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||3088770|0|Box Butte|Box Butte County (part)|A||49|20|+42.2134438|-102.9791902|06|P|
PLST|NE|155|00|00|000|00|0003547|1550000US3104615137|3104615137|2|4|31|01779792|137|H1|00835890|||||||||||||04615|C1|02398106||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1435740|0|Phelps|Phelps County (part)|A||709|336|+40.5261603|-099.6346188|06|P|
PLST|NE|155|00|00|000|00|0003548|1550000US3104650041|3104650041|2|4|31|01779792|041|H1|00835842|||||||||||||04650|C1|02398107||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||661514|0|Custer|Custer County (part)|A||75|42|+41.3513621|-099.5002095|06|P|
PLST|NE|155|00|00|000|00|0003549|1550000US3104895049|3104895049|2|4|31|01779792|049|H1|00835846|||||||||||||04895|C1|02398119||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1147412|0|Deuel|Deuel County (part)|A||394|208|+41.0618731|-102.0766429|06|P|
PLST|NE|155|00|00|000|00|0003550|1550000US3105140181|3105140181|2|4|31|01779792|181|H1|00835912|||||||||||||05140|C1|02398129||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||928684|0|Webster|Webster County (part)|A||205|101|+40.3235869|-098.5969324|06|P|
PLST|NE|155|00|00|000|00|0003551|1550000US3105350177|3105350177|2|4|31|01779792|177|H1|00835910|||||||||||||05350|C5|02394184||||||||||||||||||36540|1|420|99999|||||N|N||||||||||||||||||||||||||14273052|50165|Washington|Washington County (part)|A||7790|3431|+41.5443394|-096.1352841|06|P|
