PLST|VT|155|00|00|000|00|0001016|1550000US5000400019|5000400019|1|1|50|01779802|019|H1|01461766|||||||||||||00400|C1|02378297||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||3992913|25599|Orleans|Orleans County (part)|A||166|73|+44.7299323|-072.3817580|06|P|
PLST|VT|155|00|00|000|00|0001017|1550000US5000850013|5000850013|1|1|50|01779802|013|H1|01461763|||||||||||||00850|C1|02378298||||||||||||||||||15540|1|162|99999|||||N|N||||||||||||||||||||||||||1651646|0|Grand Isle|Grand Isle County (part)|A||571|314|+44.9729416|-073.2998521|06|P|
PLST|VT|155|00|00|000|00|0001018|1550000US5001035025|5001035025|1|1|50|01779802|025|H1|01461769|||||||||||||01035|U2|02807157||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1683784|602|Windham|Windham County (part)|A||186|118|+42.8169083|-072.5758194|06|P|
PLST|VT|155|00|00|000|00|0001019|1550000US5001375003|5001375003|1|1|50|01779802|003|H1|01461758|||||||||||||01375|U1|02378119||||||||||||||||||13540|2|999|99999|||||N|N||||||||||||||||||||||||||9931314|148649|Bennington|Bennington County (part)|A||1249|654|+43.0627907|-073.1445666|06|P|
PLST|VT|155|00|00|000|00|0001020|1550000US5001750027|5001750027|1|1|50|01779802|027|H1|01461770|||||||||||||01750|U1|02586615||||||||||||||||||30100|2|999|99999|||||N|N||||||||||||||||||||||||||4372898|13555|Windsor|Windsor County (part)|A||529|294|+43.4102944|-072.4087947|06|P|
PLST|VT|155|00|00|000|00|0001021|1550000US5002425011|5002425011|1|1|50|01779802|011|H1|01461762|||||||||||||02425|U1|02586616||||||||||||||||||15540|1|162|99999|||||N|N||||||||||||||||||||||||||2693863|0|Franklin|Franklin County (part)|A||347|144|+44.7843468|-072.8046979|06|P|
PLST|VT|155|00|00|000|00|0001022|1550000US5002800005|5002800005|1|1|50|01779802|005|H1|01461759|||||||||||||02800|U1|02586617||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||1619571|50049|Caledonia|Caledonia County (part)|A||127|58|+44.2945601|-072.0516604|06|P|
PLST|VT|155|00|00|000|00|0001023|1550000US5003175023|5003175023|1|1|50|01779802|023|H1|01461768|||||||||||||03175|C5|01462035||||||||||||||||||12740|2|162|99999|||||Y|Y||||||||||||||||||||||||||10321130|83385|Washington|Washington County (part)|A||8491|4355|+44.1977544|-072.5024984|06|P|
PLST|VT|155|00|00|000|00|0001024|1550000US5003475019|5003475019|1|1|50|01779802|019|H1|01461766|||||||||||||03475|C1|02378299||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||2930186|33068|Orleans|Orleans County (part)|A||690|469|+44.7487189|-072.1784374|06|P|
PLST|VT|155|00|00|000|00|0001025|1550000US5004150009|5004150009|1|1|50|01779802|009|H1|01461761|||||||||||||04150|U1|02586618||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||3280516|122433|Essex|Essex County (part)|A||139|90|+45.0103555|-071.5016933|06|P|
PLST|VT|155|00|00|000|00|0001026|1550000US5004225025|5004225025|1|1|50|01779802|025|H1|01461769|||||||||||||04225|C1|02378300||||||||||||||||||99999|9|999|99999|||||N|N||||||||||||||||||||||||||3545881|45963|Windham|Windham County (part)|A||2747|1461|+43.1335347|-072.4491986|06|P|
PLST|VT|155|00|00|000|00|0001027|1550000US5004750003|5004750003|1|1|50|01779802|003|H1|01461758|||||||||||||04750|U1|02378120||||||||||||||||||13540|2|999|99999|||||Y|Y||||||||||||||||||||||||||12511982|92889|Bennington|Bennington County (part)|A||8795|4255|+42.8799515|-073.1899739|06|P|
PLST|VT|155|00|00|000|00|0001028|1550000US5005125021|5005125021|1|1|50|01779802|021|H1|01461767|||||||||||||05125|U1|02586619||||||||||||||||||40860|2|999|99999|||||N|N||||||||||||||||||||||||||10033001|162085|Rutland|Rutland County (part)|A||269|133|+43.7055040|-073.3093566|06|P|
